stage,step,tau,sigma_tau,mse_x1,task,image,method
2,5,0.555,nan,0.006239393725991249,superresolution,lakeside_beach,model
2,6,0.666,nan,0.006331018637865782,superresolution,lakeside_beach,model
2,7,0.777,nan,0.006382727529853582,superresolution,lakeside_beach,model
2,8,0.888,nan,0.006431014742702246,superresolution,lakeside_beach,model
2,9,0.999,nan,0.006538026034832001,superresolution,lakeside_beach,model
3,0,0.0,nan,0.008525058627128601,superresolution,lakeside_beach,model
3,1,0.111,nan,0.008576588705182076,superresolution,lakeside_beach,model
3,2,0.222,nan,0.008540079928934574,superresolution,lakeside_beach,model
3,3,0.333,nan,0.008545303717255592,superresolution,lakeside_beach,model
3,4,0.444,nan,0.00857353862375021,superresolution,lakeside_beach,model
3,5,0.555,nan,0.008566181175410748,superresolution,lakeside_beach,model
3,6,0.666,nan,0.0084858862683177,superresolution,lakeside_beach,model
3,7,0.777,nan,0.008383389562368393,superresolution,lakeside_beach,model
3,8,0.888,nan,0.008173261769115925,superresolution,lakeside_beach,model
3,9,0.999,nan,0.008169176056981087,superresolution,lakeside_beach,model
0,0,0.0,1.0,0.005682497285306454,superresolution,lakeside_beach,alg2
0,1,0.111,0.9722500000000001,0.005595712922513485,superresolution,lakeside_beach,alg2
0,2,0.222,0.9445,0.0057422928512096405,superresolution,lakeside_beach,alg2
0,3,0.333,0.9167500000000001,0.005615364294499159,superresolution,lakeside_beach,alg2
0,4,0.444,0.889,0.00549422949552536,superresolution,lakeside_beach,alg2
0,5,0.555,0.86125,0.005480592139065266,superresolution,lakeside_beach,alg2
0,6,0.666,0.8335,0.005541716702282429,superresolution,lakeside_beach,alg2
0,7,0.777,0.80575,0.00575922941789031,superresolution,lakeside_beach,alg2
0,8,0.888,0.778,0.00561041384935379,superresolution,lakeside_beach,alg2
0,9,0.999,0.75025,0.005713300313800573,superresolution,lakeside_beach,alg2
1,0,0.0,0.8571428571428572,0.03533288836479187,superresolution,lakeside_beach,alg2
1,1,0.111,0.8175000000000001,0.0350700281560421,superresolution,lakeside_beach,alg2
1,2,0.222,0.7778571428571429,0.03516487777233124,superresolution,lakeside_beach,alg2
1,3,0.333,0.7382142857142858,0.034390442073345184,superresolution,lakeside_beach,alg2
1,4,0.444,0.6985714285714286,0.03397200256586075,superresolution,lakeside_beach,alg2
1,5,0.555,0.6589285714285714,0.033972423523664474,superresolution,lakeside_beach,alg2
1,6,0.666,0.6192857142857142,0.03455710411071777,superresolution,lakeside_beach,alg2
1,7,0.777,0.5796428571428571,0.034308500587940216,superresolution,lakeside_beach,alg2
1,8,0.888,0.54,0.034369491040706635,superresolution,lakeside_beach,alg2
1,9,0.999,0.5003571428571428,0.034525878727436066,superresolution,lakeside_beach,alg2
2,0,0.0,0.6666666666666667,32.69241714477539,superresolution,lakeside_beach,alg2
2,1,0.111,0.6204166666666668,70.51692199707031,superresolution,lakeside_beach,alg2
2,2,0.222,0.5741666666666667,32.383644104003906,superresolution,lakeside_beach,alg2
2,3,0.333,0.5279166666666668,15.597582817077637,superresolution,lakeside_beach,alg2
2,4,0.444,0.48166666666666674,7.995711326599121,superresolution,lakeside_beach,alg2
2,5,0.555,0.4354166666666667,4.388463973999023,superresolution,lakeside_beach,alg2
2,6,0.666,0.38916666666666666,2.681542158126831,superresolution,lakeside_beach,alg2
2,7,0.777,0.34291666666666665,1.7519525289535522,superresolution,lakeside_beach,alg2
2,8,0.888,0.2966666666666667,1.2322413921356201,superresolution,lakeside_beach,alg2
2,9,0.999,0.2504166666666667,0.9283673167228699,superresolution,lakeside_beach,alg2
3,0,0.0,0.3999999999999999,1.6063709259033203,superresolution,lakeside_beach,alg2
3,1,0.111,0.3555999999999999,1.3485498428344727,superresolution,lakeside_beach,alg2
3,2,0.222,0.3111999999999999,1.167993426322937,superresolution,lakeside_beach,alg2
3,3,0.333,0.2668,1.03541898727417,superresolution,lakeside_beach,alg2
3,4,0.444,0.22239999999999996,0.9490290880203247,superresolution,lakeside_beach,alg2
3,5,0.555,0.17799999999999994,0.8994799852371216,superresolution,lakeside_beach,alg2
3,6,0.666,0.13359999999999997,0.8783901929855347,superresolution,lakeside_beach,alg2
3,7,0.777,0.08919999999999997,0.8706678152084351,superresolution,lakeside_beach,alg2
3,8,0.888,0.044799999999999986,0.8703100681304932,superresolution,lakeside_beach,alg2
3,9,0.999,0.0004000000000000003,0.8703100681304932,superresolution,lakeside_beach,alg2
0,0,0.0,nan,3.0670299530029297,superresolution,sea_anemone,wls
0,1,0.111,nan,3.722801923751831,superresolution,sea_anemone,wls
0,2,0.222,nan,5.1118059158325195,superresolution,sea_anemone,wls
0,3,0.333,nan,8.073448181152344,superresolution,sea_anemone,wls
0,4,0.444,nan,13.247982025146484,superresolution,sea_anemone,wls
0,5,0.555,nan,39.777584075927734,superresolution,sea_anemone,wls
0,6,0.666,nan,123.859619140625,superresolution,sea_anemone,wls
0,7,0.777,nan,427.55804443359375,superresolution,sea_anemone,wls
0,8,0.888,nan,1821.6673583984375,superresolution,sea_anemone,wls
0,9,0.999,nan,10204.8662109375,superresolution,sea_anemone,wls
1,0,0.0,nan,1895.948486328125,superresolution,sea_anemone,wls
1,1,0.111,nan,2936.796875,superresolution,sea_anemone,wls
1,2,0.222,nan,5074.2001953125,superresolution,sea_anemone,wls
1,3,0.333,nan,9832.4365234375,superresolution,sea_anemone,wls
1,4,0.444,nan,21524.919921875,superresolution,sea_anemone,wls
1,5,0.555,nan,53525.25,superresolution,sea_anemone,wls
1,6,0.666,nan,151880.125,superresolution,sea_anemone,wls
1,7,0.777,nan,493478.84375,superresolution,sea_anemone,wls
1,8,0.888,nan,1841372.875,superresolution,sea_anemone,wls
1,9,0.999,nan,7909367.0,superresolution,sea_anemone,wls
2,0,0.0,nan,3257948.0,superresolution,sea_anemone,wls
2,1,0.111,nan,4568044.0,superresolution,sea_anemone,wls
2,2,0.222,nan,6717139.0,superresolution,sea_anemone,wls
2,3,0.333,nan,10345422.0,superresolution,sea_anemone,wls
2,4,0.444,nan,16644912.0,superresolution,sea_anemone,wls
2,5,0.555,nan,27863436.0,superresolution,sea_anemone,wls
2,6,0.666,nan,48267836.0,superresolution,sea_anemone,wls
2,7,0.777,nan,85948704.0,superresolution,sea_anemone,wls
2,8,0.888,nan,156092272.0,superresolution,sea_anemone,wls
2,9,0.999,nan,286640640.0,superresolution,sea_anemone,wls
3,0,0.0,nan,154693584.0,superresolution,sea_anemone,wls
3,1,0.111,nan,153698240.0,superresolution,sea_anemone,wls
3,2,0.222,nan,152827696.0,superresolution,sea_anemone,wls
3,3,0.333,nan,152055776.0,superresolution,sea_anemone,wls
3,4,0.444,nan,151347152.0,superresolution,sea_anemone,wls
3,5,0.555,nan,150662448.0,superresolution,sea_anemone,wls
3,6,0.666,nan,149960608.0,superresolution,sea_anemone,wls
3,7,0.777,nan,149206784.0,superresolution,sea_anemone,wls
3,8,0.888,nan,148428512.0,superresolution,sea_anemone,wls
3,9,0.999,nan,148427808.0,superresolution,sea_anemone,wls
0,0,0.0,nan,0.03737717494368553,superresolution,sea_anemone,model
0,1,0.111,nan,0.039582427591085434,superresolution,sea_anemone,model
0,2,0.222,nan,0.03381728008389473,superresolution,sea_anemone,model
0,3,0.333,nan,0.023228488862514496,superresolution,sea_anemone,model
0,4,0.444,nan,0.013513694517314434,superresolution,sea_anemone,model
0,5,0.555,nan,0.009602050296962261,superresolution,sea_anemone,model
0,6,0.666,nan,0.00811031460762024,superresolution,sea_anemone,model
0,7,0.777,nan,0.006829342804849148,superresolution,sea_anemone,model
0,8,0.888,nan,0.00570765882730484,superresolution,sea_anemone,model
0,9,0.999,nan,0.004222822841256857,superresolution,sea_anemone,model
1,0,0.0,nan,0.015410855412483215,superresolution,sea_anemone,model
1,1,0.111,nan,0.01331059169024229,superresolution,sea_anemone,model
1,2,0.222,nan,0.015157617628574371,superresolution,sea_anemone,model
1,3,0.333,nan,0.011148221790790558,superresolution,sea_anemone,model
1,4,0.444,nan,0.009747750125825405,superresolution,sea_anemone,model
1,5,0.555,nan,0.00901581346988678,superresolution,sea_anemone,model
1,6,0.666,nan,0.008149162866175175,superresolution,sea_anemone,model
1,7,0.777,nan,0.007079524453729391,superresolution,sea_anemone,model
1,8,0.888,nan,0.0063466876745224,superresolution,sea_anemone,model
1,9,0.999,nan,0.005888256244361401,superresolution,sea_anemone,model
2,0,0.0,nan,0.011119410395622253,superresolution,sea_anemone,model
2,1,0.111,nan,0.010956354439258575,superresolution,sea_anemone,model
2,2,0.222,nan,0.010382119566202164,superresolution,sea_anemone,model
2,3,0.333,nan,0.010189728811383247,superresolution,sea_anemone,model
2,4,0.444,nan,0.010221592150628567,superresolution,sea_anemone,model
2,5,0.555,nan,0.009905371814966202,superresolution,sea_anemone,model
2,6,0.666,nan,0.009583460167050362,superresolution,sea_anemone,model
2,7,0.777,nan,0.009279008954763412,superresolution,sea_anemone,model
2,8,0.888,nan,0.008972341194748878,superresolution,sea_anemone,model
2,9,0.999,nan,0.008646659553050995,superresolution,sea_anemone,model
3,0,0.0,nan,0.013541756197810173,superresolution,sea_anemone,model
3,1,0.111,nan,0.01347233634442091,superresolution,sea_anemone,model
3,2,0.222,nan,0.013430393300950527,superresolution,sea_anemone,model
3,3,0.333,nan,0.013401005417108536,superresolution,sea_anemone,model
3,4,0.444,nan,0.013352980837225914,superresolution,sea_anemone,model
3,5,0.555,nan,0.013281728141009808,superresolution,sea_anemone,model
3,6,0.666,nan,0.013162227347493172,superresolution,sea_anemone,model
3,7,0.777,nan,0.013028440997004509,superresolution,sea_anemone,model
3,8,0.888,nan,0.012769689783453941,superresolution,sea_anemone,model
3,9,0.999,nan,0.012766152620315552,superresolution,sea_anemone,model
0,0,0.0,1.0,0.00905457604676485,superresolution,sea_anemone,alg2
0,1,0.111,0.9722500000000001,0.009070687927305698,superresolution,sea_anemone,alg2
0,2,0.222,0.9445,0.009039729833602905,superresolution,sea_anemone,alg2
0,3,0.333,0.9167500000000001,0.008771944791078568,superresolution,sea_anemone,alg2
0,4,0.444,0.889,0.00886145606637001,superresolution,sea_anemone,alg2
0,5,0.555,0.86125,0.008992917835712433,superresolution,sea_anemone,alg2
0,6,0.666,0.8335,0.008876578882336617,superresolution,sea_anemone,alg2
0,7,0.777,0.80575,0.009099068120121956,superresolution,sea_anemone,alg2
0,8,0.888,0.778,0.008787477388978004,superresolution,sea_anemone,alg2
0,9,0.999,0.75025,0.008858832530677319,superresolution,sea_anemone,alg2
1,0,0.0,0.8571428571428572,0.0363796129822731,superresolution,sea_anemone,alg2
1,1,0.111,0.8175000000000001,0.03647288307547569,superresolution,sea_anemone,alg2
1,2,0.222,0.7778571428571429,0.03626213222742081,superresolution,sea_anemone,alg2
1,3,0.333,0.7382142857142858,0.03542964160442352,superresolution,sea_anemone,alg2
1,4,0.444,0.6985714285714286,0.035297684371471405,superresolution,sea_anemone,alg2
1,5,0.555,0.6589285714285714,0.03549448773264885,superresolution,sea_anemone,alg2
1,6,0.666,0.6192857142857142,0.035993754863739014,superresolution,sea_anemone,alg2
1,7,0.777,0.5796428571428571,0.03575075790286064,superresolution,sea_anemone,alg2
1,8,0.888,0.54,0.035545479506254196,superresolution,sea_anemone,alg2
1,9,0.999,0.5003571428571428,0.03584660217165947,superresolution,sea_anemone,alg2
2,0,0.0,0.6666666666666667,33.221519470214844,superresolution,sea_anemone,alg2
2,1,0.111,0.6204166666666668,70.36557006835938,superresolution,sea_anemone,alg2
2,2,0.222,0.5741666666666667,32.422584533691406,superresolution,sea_anemone,alg2
2,3,0.333,0.5279166666666668,15.63178825378418,superresolution,sea_anemone,alg2
2,4,0.444,0.48166666666666674,8.021846771240234,superresolution,sea_anemone,alg2
2,5,0.555,0.4354166666666667,4.397835731506348,superresolution,sea_anemone,alg2
2,6,0.666,0.38916666666666666,2.6623945236206055,superresolution,sea_anemone,alg2
2,7,0.777,0.34291666666666665,1.7086975574493408,superresolution,sea_anemone,alg2
2,8,0.888,0.2966666666666667,1.1702297925949097,superresolution,sea_anemone,alg2
2,9,0.999,0.2504166666666667,0.8538152575492859,superresolution,sea_anemone,alg2
3,0,0.0,0.3999999999999999,1.5428893566131592,superresolution,sea_anemone,alg2
3,1,0.111,0.3555999999999999,1.2731125354766846,superresolution,sea_anemone,alg2
3,2,0.222,0.3111999999999999,1.074767827987671,superresolution,sea_anemone,alg2
3,3,0.333,0.2668,0.9251682162284851,superresolution,sea_anemone,alg2
3,4,0.444,0.22239999999999996,0.8206185102462769,superresolution,sea_anemone,alg2
3,5,0.555,0.17799999999999994,0.7511935234069824,superresolution,sea_anemone,alg2
3,6,0.666,0.13359999999999997,0.7117276191711426,superresolution,sea_anemone,alg2
3,7,0.777,0.08919999999999997,0.6899573802947998,superresolution,sea_anemone,alg2
3,8,0.888,0.044799999999999986,0.6828171610832214,superresolution,sea_anemone,alg2
3,9,0.999,0.0004000000000000003,0.6828171610832214,superresolution,sea_anemone,alg2
0,0,0.0,nan,3.044255018234253,superresolution,shetland_sheepdog,wls
0,1,0.111,nan,3.7057700157165527,superresolution,shetland_sheepdog,wls
0,2,0.222,nan,5.103769302368164,superresolution,shetland_sheepdog,wls
0,3,0.333,nan,8.10452938079834,superresolution,shetland_sheepdog,wls
0,4,0.444,nan,13.76167106628418,superresolution,shetland_sheepdog,wls
0,5,0.555,nan,39.576904296875,superresolution,shetland_sheepdog,wls
0,6,0.666,nan,125.03230285644531,superresolution,shetland_sheepdog,wls
0,7,0.777,nan,432.4755859375,superresolution,shetland_sheepdog,wls
0,8,0.888,nan,1843.573486328125,superresolution,shetland_sheepdog,wls
0,9,0.999,nan,10338.3994140625,superresolution,shetland_sheepdog,wls
1,0,0.0,nan,1918.6474609375,superresolution,shetland_sheepdog,wls
1,1,0.111,nan,2974.16162109375,superresolution,shetland_sheepdog,wls
1,2,0.222,nan,5140.9521484375,superresolution,shetland_sheepdog,wls
1,3,0.333,nan,9964.2626953125,superresolution,shetland_sheepdog,wls
1,4,0.444,nan,21817.3671875,superresolution,shetland_sheepdog,wls
1,5,0.555,nan,54257.2734375,superresolution,shetland_sheepdog,wls
1,6,0.666,nan,153957.0,superresolution,shetland_sheepdog,wls
1,7,0.777,nan,500198.0625,superresolution,shetland_sheepdog,wls
1,8,0.888,nan,1866306.0,superresolution,shetland_sheepdog,wls
1,9,0.999,nan,8015760.0,superresolution,shetland_sheepdog,wls
2,0,0.0,nan,3301860.75,superresolution,shetland_sheepdog,wls
2,1,0.111,nan,4629481.0,superresolution,shetland_sheepdog,wls
2,2,0.222,nan,6807289.0,superresolution,shetland_sheepdog,wls
2,3,0.333,nan,10483963.0,superresolution,shetland_sheepdog,wls
2,4,0.444,nan,16867312.0,superresolution,shetland_sheepdog,wls
2,5,0.555,nan,28234888.0,superresolution,shetland_sheepdog,wls
2,6,0.666,nan,48909920.0,superresolution,shetland_sheepdog,wls
2,7,0.777,nan,87089760.0,superresolution,shetland_sheepdog,wls
2,8,0.888,nan,158160816.0,superresolution,shetland_sheepdog,wls
2,9,0.999,nan,290433664.0,superresolution,shetland_sheepdog,wls
3,0,0.0,nan,156741536.0,superresolution,shetland_sheepdog,wls
3,1,0.111,nan,155732928.0,superresolution,shetland_sheepdog,wls
3,2,0.222,nan,154850720.0,superresolution,shetland_sheepdog,wls
3,3,0.333,nan,154068448.0,superresolution,shetland_sheepdog,wls
3,4,0.444,nan,153350320.0,superresolution,shetland_sheepdog,wls
3,5,0.555,nan,152656464.0,superresolution,shetland_sheepdog,wls
3,6,0.666,nan,151945248.0,superresolution,shetland_sheepdog,wls
3,7,0.777,nan,151181376.0,superresolution,shetland_sheepdog,wls
3,8,0.888,nan,150392768.0,superresolution,shetland_sheepdog,wls
3,9,0.999,nan,150392048.0,superresolution,shetland_sheepdog,wls
0,0,0.0,nan,0.018704382702708244,superresolution,shetland_sheepdog,model
0,1,0.111,nan,0.023872962221503258,superresolution,shetland_sheepdog,model
0,2,0.222,nan,0.02251506596803665,superresolution,shetland_sheepdog,model
0,3,0.333,nan,0.017849769443273544,superresolution,shetland_sheepdog,model
0,4,0.444,nan,0.012167337350547314,superresolution,shetland_sheepdog,model
0,5,0.555,nan,0.008368982002139091,superresolution,shetland_sheepdog,model
0,6,0.666,nan,0.006259370595216751,superresolution,shetland_sheepdog,model
0,7,0.777,nan,0.004650985822081566,superresolution,shetland_sheepdog,model
0,8,0.888,nan,0.004016888327896595,superresolution,shetland_sheepdog,model
0,9,0.999,nan,0.0038349877577275038,superresolution,shetland_sheepdog,model
1,0,0.0,nan,0.01437124889343977,superresolution,shetland_sheepdog,model
1,1,0.111,nan,0.013601075857877731,superresolution,shetland_sheepdog,model
1,2,0.222,nan,0.0123023372143507,superresolution,shetland_sheepdog,model
1,3,0.333,nan,0.0106304120272398,superresolution,shetland_sheepdog,model
1,4,0.444,nan,0.009439835324883461,superresolution,shetland_sheepdog,model
1,5,0.555,nan,0.009131659753620625,superresolution,shetland_sheepdog,model
1,6,0.666,nan,0.007956881076097488,superresolution,shetland_sheepdog,model
1,7,0.777,nan,0.007150786928832531,superresolution,shetland_sheepdog,model
1,8,0.888,nan,0.006451049819588661,superresolution,shetland_sheepdog,model
1,9,0.999,nan,0.006045396905392408,superresolution,shetland_sheepdog,model
2,0,0.0,nan,0.010518333874642849,superresolution,shetland_sheepdog,model
2,1,0.111,nan,0.010592798702418804,superresolution,shetland_sheepdog,model
