image,stage,step,task,tau,T,e_k,gamma2_meas,mse_alg2,mse_alg2_miss,mse_alg2_obs,mse_model,mse_model_miss,mse_model_obs,mse_wls,mse_wls_miss,mse_wls_obs,resolution,s_k,score_err,score_err_g2,sigma_tau
junco,3,6,random_inpainting,0.666,905.6666666666667,1.0,0.021496202796697617,0.016646716743707657,0.0236965361982584,0.00021647302492056042,0.0013777584536001086,0.0013821114553138614,0.0013676133239641786,0.001574491849169135,0.0015774391358718276,0.0015676222974434495,256,0.6000000000000001,0.057942479848861694,0.06561236083507538,0.13359999999999997
lakeside_beach,3,6,random_inpainting,0.666,905.6666666666667,1.0,0.021496202796697617,0.016749156638979912,0.02379557676613331,0.00021298736101016402,0.001309787854552269,0.0013131968444213271,0.0013017881428822875,0.001520636840723455,0.0015266035916283727,0.0015066344058141112,256,0.6000000000000001,0.05508394166827202,0.06332718580961227,0.13359999999999997
sea_anemone,3,6,random_inpainting,0.666,905.6666666666667,1.0,0.021496202796697617,0.01675856113433838,0.023751771077513695,0.00021504846517927945,0.0026816637255251408,0.002646444132551551,0.002764980774372816,0.0028625125996768475,0.0028294879011809826,0.0029406368266791105,256,0.6000000000000001,0.11277902126312256,0.11982505768537521,0.13359999999999997
shetland_sheepdog,3,6,random_inpainting,0.666,905.6666666666667,1.0,0.021496202796697617,0.016683002933859825,0.023852119222283363,0.00021617760648950934,0.0018178982427343726,0.00182238535489887,0.001807592110708356,0.002043724525719881,0.002045395551249385,0.002039885614067316,256,0.6000000000000001,0.07645283639431,0.08530917763710022,0.13359999999999997
breastplate_armor,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02321392297744751,,,0.0027704271487891674,,,0.0029396573081612587,,,256,0.6000000000000001,0.11651201546192169,0.12309449911117554,0.13359999999999997
crane_structure,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02335619553923607,,,0.0021084777545183897,,,0.0021720421500504017,,,256,0.6000000000000001,0.08867333829402924,0.09097848832607269,0.13359999999999997
ibex_horns,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.023301823064684868,,,0.00472019799053669,,,0.0048888870514929295,,,256,0.6000000000000001,0.19851085543632507,0.20511536300182343,0.13359999999999997
junco,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02325296401977539,,,0.0013777584536001086,,,0.001574491849169135,,,256,0.6000000000000001,0.057942479848861694,0.06561236083507538,0.13359999999999997
lakeside_beach,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02321339212357998,,,0.001309787854552269,,,0.001520636840723455,,,256,0.6000000000000001,0.05508394166827202,0.06332718580961227,0.13359999999999997
sea_anemone,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.023225117474794388,,,0.0026816637255251408,,,0.0028625125996768475,,,256,0.6000000000000001,0.11277902126312256,0.11982505768537521,0.13359999999999997
shetland_sheepdog,3,6,gaussian_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02335003763437271,,,0.0018178982427343726,,,0.002043724525719881,,,256,0.6000000000000001,0.07645283639431,0.08530917763710022,0.13359999999999997
breastplate_armor,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.022822678089141846,,,0.0027704271487891674,,,0.0029396573081612587,,,256,0.6000000000000001,0.11651201546192169,0.12309449911117554,0.13359999999999997
crane_structure,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.022943027317523956,,,0.0021084777545183897,,,0.0021720421500504017,,,256,0.6000000000000001,0.08867333829402924,0.09097848832607269,0.13359999999999997
ibex_horns,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02291785180568695,,,0.00472019799053669,,,0.0048888870514929295,,,256,0.6000000000000001,0.19851085543632507,0.20511536300182343,0.13359999999999997
junco,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.022850286215543747,,,0.0013777584536001086,,,0.001574491849169135,,,256,0.6000000000000001,0.057942479848861694,0.06561236083507538,0.13359999999999997
lakeside_beach,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.022801464423537254,,,0.001309787854552269,,,0.001520636840723455,,,256,0.6000000000000001,0.05508394166827202,0.06332718580961227,0.13359999999999997
sea_anemone,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02284521982073784,,,0.0026816637255251408,,,0.0028625125996768475,,,256,0.6000000000000001,0.11277902126312256,0.11982505768537521,0.13359999999999997
shetland_sheepdog,3,6,motion_blur,0.666,905.6666666666667,1.0,0.021496202796697617,0.02294105850160122,,,0.0018178982427343726,,,0.002043724525719881,,,256,0.6000000000000001,0.07645283639431,0.08530917763710022,0.13359999999999997
breastplate_armor,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.023314666002988815,,,0.0027704271487891674,,,0.0029396573081612587,,,256,0.6000000000000001,0.11651201546192169,0.12309449911117554,0.13359999999999997
crane_structure,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.02345343492925167,,,0.0021084777545183897,,,0.0021720421500504017,,,256,0.6000000000000001,0.08867333829402924,0.09097848832607269,0.13359999999999997
ibex_horns,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.02340945601463318,,,0.00472019799053669,,,0.0048888870514929295,,,256,0.6000000000000001,0.19851085543632507,0.20511536300182343,0.13359999999999997
junco,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.02334361895918846,,,0.0013777584536001086,,,0.001574491849169135,,,256,0.6000000000000001,0.057942479848861694,0.06561236083507538,0.13359999999999997
lakeside_beach,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.023284342139959335,,,0.001309787854552269,,,0.001520636840723455,,,256,0.6000000000000001,0.05508394166827202,0.06332718580961227,0.13359999999999997
sea_anemone,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.023338165134191513,,,0.0026816637255251408,,,0.0028625125996768475,,,256,0.6000000000000001,0.11277902126312256,0.11982505768537521,0.13359999999999997
shetland_sheepdog,3,6,superresolution,0.666,905.6666666666667,1.0,0.021496202796697617,0.023449718952178955,,,0.0018178982427343726,,,0.002043724525719881,,,256,0.6000000000000001,0.07645283639431,0.08530917763710022,0.13359999999999997
breastplate_armor,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.002684706589207053,0.009507895447313786,0.000410310341976583,0.0016001322073861957,0.0017468659207224846,0.0015512208919972181,0.001763685024343431,0.0019003194756805897,0.0017181403236463666,256,0.6000000000000001,0.16682925820350647,0.1787174940109253,0.08919999999999997
crane_structure,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.0027114450931549072,0.00961099099367857,0.0004115967603866011,0.0010299745481461287,0.0015268059214577079,0.0008643639739602804,0.0011384068056941032,0.0015750789316371083,0.0009928493527695537,256,0.6000000000000001,0.10738479346036911,0.114105224609375,0.08919999999999997
ibex_horns,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.0026976591907441616,0.009557797573506832,0.000410946347983554,0.0025801812298595905,0.0030700068455189466,0.0024169054813683033,0.0027215606532990932,0.0031617183703929186,0.002574841259047389,256,0.6000000000000001,0.2690088152885437,0.2792641222476959,0.08919999999999997
junco,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.002711561508476734,0.009618382900953293,0.0004092878079973161,0.0008402550593018532,0.0011470419121906161,0.0007379928138107061,0.0010298211127519608,0.0013393521076068282,0.0009266439010389149,256,0.6000000000000001,0.08760472387075424,0.10154908895492554,0.08919999999999997
lakeside_beach,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.002682456746697426,0.00950007513165474,0.00040991720743477345,0.0008355057216249406,0.0011926862644031644,0.0007164455601014197,0.0010369288502261043,0.0013840444153174758,0.0009212236036546528,256,0.6000000000000001,0.08710955828428268,0.1021294891834259,0.08919999999999997
sea_anemone,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.002695950213819742,0.009553768672049046,0.0004100102523807436,0.0016828358639031649,0.001572308479808271,0.0017196782864630222,0.0018498788122087717,0.001749916933476925,0.001883199205622077,256,0.6000000000000001,0.17545191943645477,0.1876741349697113,0.08919999999999997
shetland_sheepdog,3,7,box_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.0027005821466445923,0.00956535805016756,0.0004123235121369362,0.0011323943035677075,0.0009737469372339547,0.0011852767784148455,0.0013445657677948475,0.0011902623809874058,0.0013960001524537802,256,0.6000000000000001,0.1180630549788475,0.13413956761360168,0.08919999999999997
breastplate_armor,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.006840442307293415,0.009564041160047054,0.0004105120897293091,0.0016001322073861957,0.0016036565648391843,0.0015918116550892591,0.001763685024343431,0.0017661359161138535,0.0017578989500179887,256,0.6000000000000001,0.16682925820350647,0.1787174940109253,0.08919999999999997
crane_structure,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.006851542741060257,0.009622416459023952,0.0004115634073968977,0.0010299745481461287,0.0010203840211033821,0.0010522645898163319,0.0011384068056941032,0.0011303415521979332,0.0011571516515687108,256,0.6000000000000001,0.10738479346036911,0.114105224609375,0.08919999999999997
ibex_horns,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.006803605239838362,0.009573051705956459,0.0004129383887629956,0.0025801812298595905,0.002578525571152568,0.002584000350907445,0.0027215606532990932,0.0027193177957087755,0.002726735780015588,256,0.6000000000000001,0.2690088152885437,0.2792641222476959,0.08919999999999997
junco,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.0068124583922326565,0.009558560326695442,0.00041242153383791447,0.0008402550593018532,0.000843438901938498,0.0008328349213115871,0.0010298211127519608,0.0010317672276869416,0.001025285222567618,256,0.6000000000000001,0.08760472387075424,0.10154908895492554,0.08919999999999997
lakeside_beach,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.006851746700704098,0.009598513133823872,0.0004057805344928056,0.0008355057216249406,0.0008391496376134455,0.0008269543177448213,0.0010369288502261043,0.001042602234520018,0.0010236145462840796,256,0.6000000000000001,0.08710955828428268,0.1021294891834259,0.08919999999999997
sea_anemone,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.006855920888483524,0.009580839425325394,0.00040970786358229816,0.0016828358639031649,0.0016648852033540606,0.0017253007972612977,0.0018498788122087717,0.0018342725234106183,0.0018867978360503912,256,0.6000000000000001,0.17545191943645477,0.1876741349697113,0.08919999999999997
shetland_sheepdog,3,7,random_inpainting,0.777,936.7777777777778,1.0,0.02786899358034134,0.006827958859503269,0.00962131842970848,0.0004118588985875249,0.0011323943035677075,0.0011340519413352013,0.0011285865912213922,0.0013445657677948475,0.0013441055780276656,0.001345622818917036,256,0.6000000000000001,0.1180630549788475,0.13413956761360168,0.08919999999999997
breastplate_armor,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.00943124108016491,,,0.0016001322073861957,,,0.001763685024343431,,,256,0.6000000000000001,0.16682925820350647,0.1787174940109253,0.08919999999999997
crane_structure,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009490527212619781,,,0.0010299745481461287,,,0.0011384068056941032,,,256,0.6000000000000001,0.10738479346036911,0.114105224609375,0.08919999999999997
ibex_horns,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009464984759688377,,,0.0025801812298595905,,,0.0027215606532990932,,,256,0.6000000000000001,0.2690088152885437,0.2792641222476959,0.08919999999999997
junco,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009449189528822899,,,0.0008402550593018532,,,0.0010298211127519608,,,256,0.6000000000000001,0.08760472387075424,0.10154908895492554,0.08919999999999997
lakeside_beach,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.00942980870604515,,,0.0008355057216249406,,,0.0010369288502261043,,,256,0.6000000000000001,0.08710955828428268,0.1021294891834259,0.08919999999999997
sea_anemone,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009435692802071571,,,0.0016828358639031649,,,0.0018498788122087717,,,256,0.6000000000000001,0.17545191943645477,0.1876741349697113,0.08919999999999997
shetland_sheepdog,3,7,gaussian_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.00948762521147728,,,0.0011323943035677075,,,0.0013445657677948475,,,256,0.6000000000000001,0.1180630549788475,0.13413956761360168,0.08919999999999997
breastplate_armor,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009356711059808731,,,0.0016001322073861957,,,0.001763685024343431,,,256,0.6000000000000001,0.16682925820350647,0.1787174940109253,0.08919999999999997
crane_structure,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009405103512108326,,,0.0010299745481461287,,,0.0011384068056941032,,,256,0.6000000000000001,0.10738479346036911,0.114105224609375,0.08919999999999997
ibex_horns,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009392685256898403,,,0.0025801812298595905,,,0.0027215606532990932,,,256,0.6000000000000001,0.2690088152885437,0.2792641222476959,0.08919999999999997
junco,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009366218000650406,,,0.0008402550593018532,,,0.0010298211127519608,,,256,0.6000000000000001,0.08760472387075424,0.10154908895492554,0.08919999999999997
lakeside_beach,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009347392246127129,,,0.0008355057216249406,,,0.0010369288502261043,,,256,0.6000000000000001,0.08710955828428268,0.1021294891834259,0.08919999999999997
sea_anemone,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009364040568470955,,,0.0016828358639031649,,,0.0018498788122087717,,,256,0.6000000000000001,0.17545191943645477,0.1876741349697113,0.08919999999999997
shetland_sheepdog,3,7,motion_blur,0.777,936.7777777777778,1.0,0.02786899358034134,0.009403548203408718,,,0.0011323943035677075,,,0.0013445657677948475,,,256,0.6000000000000001,0.1180630549788475,0.13413956761360168,0.08919999999999997
breastplate_armor,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.009490754455327988,,,0.0016001322073861957,,,0.001763685024343431,,,256,0.6000000000000001,0.16682925820350647,0.1787174940109253,0.08919999999999997
crane_structure,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.00954568013548851,,,0.0010299745481461287,,,0.0011384068056941032,,,256,0.6000000000000001,0.10738479346036911,0.114105224609375,0.08919999999999997
ibex_horns,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.00952506810426712,,,0.0025801812298595905,,,0.0027215606532990932,,,256,0.6000000000000001,0.2690088152885437,0.2792641222476959,0.08919999999999997
junco,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.009502077475190163,,,0.0008402550593018532,,,0.0010298211127519608,,,256,0.6000000000000001,0.08760472387075424,0.10154908895492554,0.08919999999999997
lakeside_beach,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.009478558786213398,,,0.0008355057216249406,,,0.0010369288502261043,,,256,0.6000000000000001,0.08710955828428268,0.1021294891834259,0.08919999999999997
sea_anemone,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.009499101899564266,,,0.0016828358639031649,,,0.0018498788122087717,,,256,0.6000000000000001,0.17545191943645477,0.1876741349697113,0.08919999999999997
shetland_sheepdog,3,7,superresolution,0.777,936.7777777777778,1.0,0.02786899358034134,0.009544044733047485,,,0.0011323943035677075,,,0.0013445657677948475,,,256,0.6000000000000001,0.1180630549788475,0.13413956761360168,0.08919999999999997
